Date,Open,High,Low,Close,Adj Close,Volume
2014-02-17,0.608530,0.613060,0.603160,0.604620,0.604620,0
2014-02-24,0.604780,0.611540,0.603080,0.608640,0.608640,0
2014-03-03,0.610020,0.613260,0.587610,0.593230,0.593230,0
2014-03-10,0.593410,0.606530,0.585710,0.601610,0.601610,0
2014-03-17,0.601530,0.604070,0.594160,0.597010,0.597010,0
2014-03-24,0.596640,0.596640,0.580920,0.581350,0.581350,0
2014-03-31,0.582250,0.583640,0.573440,0.577750,0.577750,0
2014-04-07,0.581070,0.595140,0.577720,0.594010,0.594010,0
2014-04-14,0.592890,0.595620,0.586980,0.587060,0.587060,0
2014-04-21,0.587890,0.599150,0.586060,0.593480,0.593480,0
2014-04-28,0.593700,0.594570,0.583250,0.587420,0.587420,0
2014-05-05,0.588340,0.592060,0.587220,0.587760,0.587760,0
2014-05-12,0.588510,0.589670,0.574190,0.576700,0.576700,0
2014-05-19,0.576670,0.583450,0.571660,0.572950,0.572950,0
2014-05-26,0.573820,0.581767,0.572550,0.581835,0.581835,0
2014-06-02,0.580950,0.581680,0.574200,0.576830,0.576830,0
2014-06-09,0.574590,0.586280,0.574060,0.585070,0.585070,0
2014-06-16,0.585690,0.593210,0.583230,0.589657,0.589657,0
2014-06-23,0.588400,0.593650,0.588230,0.592136,0.592136,0
2014-06-30,0.591860,0.594470,0.581380,0.585138,0.585138,0
2014-07-07,0.584780,0.595120,0.584780,0.592960,0.592960,0
2014-07-14,0.592840,0.598700,0.589850,0.594840,0.594840,0
2014-07-21,0.594820,0.595740,0.588340,0.589650,0.589650,0
2014-07-28,0.590000,0.597390,0.583010,0.596420,0.596420,0
2014-08-04,0.596830,0.606550,0.590660,0.599300,0.599300,0
2014-08-11,0.598700,0.600240,0.591230,0.593630,0.593630,0
2014-08-18,0.595230,0.596040,0.579490,0.581680,0.581680,0
2014-08-25,0.580430,0.585780,0.579170,0.581380,0.581380,0
2014-09-01,0.580440,0.581180,0.571110,0.574416,0.574416,0
2014-09-08,0.572430,0.574520,0.556770,0.564239,0.564239,0
