Date,Open,High,Low,Close,Adj Close,Volume
2014-02-10,0.009623,0.009651,0.009515,0.009636,0.009636,0
2014-02-17,0.009641,0.009672,0.009547,0.009661,0.009661,0
2014-02-24,0.009660,0.009672,0.009527,0.009645,0.009645,0
2014-03-03,0.009626,0.009855,0.009542,0.009816,0.009816,0
2014-03-10,0.009815,0.010369,0.009815,0.010208,0.010208,0
2014-03-17,0.010202,0.010341,0.010101,0.010341,0.010341,0
2014-03-24,0.010337,0.010406,0.010215,0.010335,0.010335,0
2014-03-31,0.010333,0.010335,0.010194,0.010319,0.010319,0
2014-04-07,0.010315,0.010526,0.010204,0.010521,0.010521,0
2014-04-14,0.010492,0.010533,0.010331,0.010455,0.010455,0
2014-04-21,0.010454,0.010461,0.010204,0.010225,0.010225,0
2014-04-28,0.010324,0.010324,0.010132,0.010137,0.010137,0
2014-05-05,0.010252,0.010298,0.010137,0.010152,0.010152,0
2014-05-12,0.010242,0.010308,0.010137,0.010280,0.010280,0
2014-05-19,0.010286,0.010292,0.010121,0.010137,0.010137,0
2014-05-26,0.010243,0.010256,0.010132,0.010142,0.010142,0
2014-06-02,0.010263,0.010289,0.010142,0.010280,0.010280,0
2014-06-09,0.010265,0.010308,0.010152,0.010290,0.010290,0
2014-06-16,0.010291,0.010323,0.010147,0.010178,0.010178,0
2014-06-23,0.010254,0.010282,0.010142,0.010152,0.010152,0
2014-06-30,0.010278,0.010285,0.010132,0.010149,0.010149,0
2014-07-07,0.010255,0.010267,0.010132,0.010137,0.010137,0
2014-07-14,0.010258,0.010261,0.010127,0.010246,0.010246,0
2014-07-21,0.010251,0.010264,0.010127,0.010127,0.010127,0
2014-07-28,0.010240,0.010252,0.010132,0.010132,0.010132,0
2014-08-04,0.010273,0.010280,0.010121,0.010127,0.010127,0
2014-08-11,0.010255,0.010255,0.010015,0.010070,0.010070,0
2014-08-18,0.010132,0.010132,0.009992,0.010020,0.010020,0
2014-08-25,0.009958,0.010024,0.009900,0.009927,0.009927,0
2014-09-01,0.009924,0.009924,0.009770,0.009777,0.009777,0
2014-09-08,0.009910,0.009960,0.009775,0.009902,0.009902,0
2014-09-15,0.009895,0.009895,0.009723,0.009831,0.009831,0
2014-09-22,0.009855,0.009881,0.009737,0.009810,0.009810,0
2014-09-29,0.009805,0.009898,0.009745,0.009797,0.009797,0
2014-10-06,0.009799,0.009949,0.009728,0.009818,0.009818,0
2014-10-13,0.009827,0.009993,0.009728,0.009889,0.009889,0
2014-10-20,0.009792,0.009851,0.009718,0.009848,0.009848,0
2014-10-27,0.009865,0.009865,0.009742,0.009807,0.009807,0
2014-11-03,0.009764,0.009929,0.009764,0.009774,0.009774,0
2014-11-10,0.009980,0.010031,0.009935,0.010030,0.010030,0
2014-11-17,0.010034,0.010034,0.009925,0.009975,0.009975,0
