Date,Open,High,Low,Close,Adj Close,Volume
2014-02-17,0.075070,0.075520,0.074814,0.075508,0.075508,0
2014-02-24,0.075505,0.075804,0.074827,0.075080,0.075080,0
2014-03-03,0.075199,0.076282,0.074922,0.075801,0.075801,0
2014-03-10,0.075791,0.075896,0.075109,0.075576,0.075576,0
2014-03-17,0.075622,0.076138,0.075069,0.075606,0.075606,0
2014-03-24,0.075593,0.076645,0.075556,0.076575,0.076575,0
2014-03-31,0.076582,0.076941,0.076109,0.076891,0.076891,0
2014-04-07,0.076923,0.077274,0.076224,0.076619,0.076619,0
2014-04-14,0.076567,0.076923,0.076214,0.076648,0.076648,0
2014-04-21,0.076657,0.076923,0.076053,0.076164,0.076164,0
2014-04-28,0.076171,0.077113,0.076042,0.076979,0.076979,0
2014-05-05,0.076986,0.077425,0.076592,0.077230,0.077230,0
2014-05-12,0.077234,0.077712,0.076930,0.077537,0.077537,0
2014-05-19,0.077532,0.077841,0.077129,0.077769,0.077769,0
2014-05-26,0.077775,0.077967,0.077526,0.077804,0.077804,0
2014-06-02,0.077804,0.078003,0.077087,0.077320,0.077320,0
2014-06-09,0.077415,0.077555,0.076510,0.076923,0.076923,0
2014-06-16,0.076891,0.077124,0.076232,0.077058,0.077058,0
2014-06-23,0.077043,0.077192,0.076514,0.077092,0.077092,0
2014-06-30,0.077090,0.077330,0.076659,0.077101,0.077101,0
2014-07-07,0.077097,0.077166,0.076715,0.077025,0.077025,0
2014-07-14,0.077006,0.077507,0.076873,0.077126,0.077126,0
2014-07-21,0.077154,0.077429,0.077033,0.077263,0.077263,0
2014-07-28,0.077278,0.077298,0.075406,0.075762,0.075762,0
2014-08-04,0.075756,0.075924,0.075003,0.075450,0.075450,0
2014-08-11,0.075471,0.076742,0.075411,0.076621,0.076621,0
2014-08-18,0.076630,0.076734,0.076044,0.076113,0.076113,0
2014-08-25,0.076095,0.076698,0.075968,0.076515,0.076515,0
2014-09-01,0.076479,0.076760,0.076015,0.076715,0.076715,0
2014-09-08,0.076715,0.076793,0.075224,0.075514,0.075514,0
2014-09-15,0.075503,0.076190,0.075303,0.075722,0.075722,0
2014-09-22,0.075708,0.075719,0.074161,0.074292,0.074292,0
2014-09-29,0.074263,0.074867,0.073861,0.074176,0.074176,0
2014-10-06,0.074294,0.075327,0.074027,0.074243,0.074243,0
2014-10-13,0.074278,0.074697,0.073164,0.073845,0.073845,0
2014-10-20,0.073880,0.074196,0.073683,0.073741,0.073741,0
2014-10-27,0.073737,0.074663,0.073379,0.074190,0.074190,0
2014-11-03,0.074185,0.074316,0.073111,0.073948,0.073948,0
2014-11-10,0.073929,0.074096,0.073323,0.073909,0.073909,0
2014-11-17,0.073905,0.073954,0.073162,0.073385,0.073385,0
2014-11-24,0.073384,0.073519,0.071646,0.071767,0.071767,0
2014-12-01,0.071749,0.072093,0.069194,0.069633,0.069633,0
2014-12-08,0.069618,0.069984,0.066945,0.067856,0.067856,0
2014-12-15,0.067774,0.069585,0.067257,0.068568,0.068568,0
2014-12-22,0.068558,0.068714,0.067611,0.067976,0.067976,0
2014-12-29,0.067969,0.068138,0.067281,0.067369,0.067369,0
2015-01-05,0.067369,0.068719,0.066713,0.068631,0.068631,0
2015-01-12,0.068631,0.069273,0.067998,0.068694,0.068694,0
2015-01-19,0.068670,0.068695,0.067599,0.068129,0.068129,0
2015-01-26,0.068117,0.068725,0.066417,0.066883,0.066883,0
2015-02-02,0.066881,0.068353,0.066751,0.067340,0.067340,0
2015-02-09,0.067340,0.067664,0.066017,0.067109,0.067109,0
2015-02-16,0.067129,0.067493,0.066230,0.066487,0.066487,0
2015-02-23,0.066487,0.067482,0.066014,0.066932,0.066932,0
2015-03-02,0.066932,0.066997,0.064463,0.064678,0.064678,0
