Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,0.021929,0.021999,0.021827,0.021896,0.021896,0
2015-08-10,0.021870,0.021952,0.021467,0.021712,0.021712,0
2015-08-17,0.021683,0.021720,0.021355,0.021531,0.021531,0
2015-08-24,0.021473,0.021624,0.021312,0.021485,0.021485,0
2015-08-31,0.021498,0.021498,0.021356,0.021443,0.021443,0
2015-09-07,0.021367,0.021505,0.021249,0.021436,0.021436,0
2015-09-14,0.021474,0.021679,0.021333,0.021577,0.021577,0
2015-09-21,0.021548,0.021583,0.021296,0.021425,0.021425,0
2015-09-28,0.021445,0.021563,0.021297,0.021439,0.021439,0
2015-10-05,0.021548,0.021973,0.021433,0.021970,0.021970,0
2015-10-12,0.021808,0.021949,0.021657,0.021885,0.021885,0
2015-10-19,0.021827,0.021827,0.021448,0.021636,0.021636,0
2015-10-26,0.021475,0.021561,0.021249,0.021390,0.021390,0
2015-11-02,0.021488,0.021510,0.021200,0.021200,0.021200,0
2015-11-09,0.021245,0.021365,0.021119,0.021230,0.021230,0
2015-11-16,0.021204,0.021357,0.021167,0.021210,0.021210,0
2015-11-23,0.021268,0.021342,0.021165,0.021210,0.021210,0
2015-11-30,0.021206,0.021353,0.021160,0.021210,0.021210,0
2015-12-07,0.021274,0.021317,0.021084,0.021150,0.021150,0
2015-12-14,0.021118,0.021263,0.021049,0.021150,0.021150,0
2015-12-21,0.021217,0.021368,0.021119,0.021260,0.021260,0
2015-12-28,0.021229,0.021416,0.021182,0.021250,0.021250,0
2016-01-04,0.021382,0.021414,0.021189,0.021320,0.021320,0
2016-01-11,0.021236,0.021276,0.020880,0.020910,0.020910,0
2016-01-18,0.020980,0.021079,0.020846,0.020950,0.020950,0
2016-01-25,0.021009,0.021064,0.020794,0.020790,0.020790,0
2016-02-01,0.021035,0.021182,0.020838,0.020900,0.020900,0
2016-02-08,0.020958,0.021545,0.020903,0.021545,0.021545,0
2016-02-15,0.021054,0.021175,0.020967,0.020950,0.020950,0
2016-02-22,0.021035,0.021138,0.020870,0.020860,0.020860,0
2016-02-29,0.021096,0.021791,0.021019,0.021380,0.021380,0
2016-03-07,0.021431,0.021591,0.021263,0.021570,0.021570,0
2016-03-14,0.021595,0.022076,0.021327,0.021540,0.021540,0
2016-03-21,0.021603,0.021716,0.021485,0.021500,0.021500,0
2016-03-28,0.021569,0.021859,0.021512,0.021756,0.021756,0
2016-04-04,0.021760,0.021798,0.021584,0.021753,0.021753,0
2016-04-11,0.021766,0.021872,0.021609,0.021690,0.021690,0
2016-04-18,0.021748,0.021775,0.021377,0.021400,0.021400,0
2016-04-25,0.021463,0.021473,0.021280,0.021270,0.021270,0
2016-05-02,0.021336,0.021397,0.021085,0.021200,0.021200,0
2016-05-09,0.021263,0.021574,0.021150,0.021440,0.021440,0
2016-05-16,0.021506,0.021657,0.021312,0.021417,0.021417,0
2016-05-23,0.021429,0.021523,0.021322,0.021469,0.021469,0
2016-05-30,0.021460,0.021708,0.021368,0.021570,0.021570,0
2016-06-06,0.021631,0.021985,0.021619,0.021620,0.021620,0
2016-06-13,0.021703,0.021772,0.021510,0.021729,0.021729,0
2016-06-20,0.021576,0.021683,0.021272,0.021120,0.021120,0
2016-06-27,0.021185,0.021392,0.021142,0.021270,0.021270,0
2016-07-04,0.021337,0.021437,0.021189,0.021180,0.021180,0
2016-07-11,0.021252,0.021482,0.021037,0.021400,0.021400,0
2016-07-18,0.021477,0.021483,0.021177,0.021230,0.021230,0
2016-07-25,0.021297,0.021326,0.021177,0.021300,0.021300,0
2016-08-01,0.021317,0.021393,0.021236,0.021290,0.021290,0
2016-08-08,0.021351,0.021558,0.021268,0.021479,0.021479,0
2016-08-15,0.021479,0.021724,0.021453,0.021562,0.021562,0
2016-08-22,0.021545,0.021727,0.021444,0.021619,0.021619,0
2016-08-29,0.021621,0.021639,0.021380,0.021455,0.021455,0
2016-09-05,0.021545,0.021616,0.021070,0.021178,0.021178,0
2016-09-12,0.021094,0.021209,0.020822,0.020866,0.020866,0
2016-09-19,0.020906,0.021084,0.020787,0.020787,0.020787,0
2016-09-26,0.020868,0.020868,0.020621,0.020716,0.020716,0
2016-10-03,0.020703,0.020824,0.020655,0.020701,0.020701,0
2016-10-10,0.020745,0.020804,0.020513,0.020686,0.020686,0
2016-10-17,0.020692,0.020940,0.020582,0.020702,0.020702,0
2016-10-24,0.020767,0.020836,0.020595,0.020627,0.020627,0
2016-10-31,0.020627,0.020775,0.020587,0.020599,0.020599,0
2016-11-07,0.020599,0.020786,0.020300,0.020507,0.020507,0
2016-11-14,0.020437,0.023701,0.020060,0.020139,0.020139,0
2016-11-21,0.020139,0.020186,0.020000,0.020062,0.020062,0
2016-11-28,0.020062,0.020222,0.020030,0.020157,0.020157,0
2016-12-05,0.020157,0.021661,0.020024,0.020038,0.020038,0
2016-12-12,0.020038,0.020198,0.019971,0.019988,0.019988,0
2016-12-19,0.019988,0.020201,0.019970,0.020094,0.020094,0
2016-12-26,0.020094,0.020283,0.020036,0.020163,0.020163,0
2017-01-02,0.020163,0.020478,0.020031,0.020180,0.020180,0
2017-01-09,0.020180,0.020311,0.020053,0.020075,0.020075,0
2017-01-16,0.020075,0.020190,0.019950,0.020032,0.020032,0
2017-01-23,0.020032,0.020255,0.019988,0.020145,0.020145,0
2017-01-30,0.020072,0.020207,0.020044,0.020146,0.020146,0
2017-02-06,0.020146,0.020239,0.019990,0.020038,0.020038,0
2017-02-13,0.020038,0.020121,0.019936,0.019959,0.019959,0
2017-02-20,0.019959,0.020052,0.019826,0.019937,0.019937,0
2017-02-27,0.019937,0.020506,0.019810,0.020506,0.020506,0
2017-03-06,0.019890,0.019987,0.019811,0.019899,0.019899,0
2017-03-13,0.019899,0.020044,0.019847,0.019930,0.019930,0
2017-03-20,0.019930,0.020029,0.019831,0.019930,0.019930,0
2017-03-27,0.020058,0.020091,0.019871,0.019935,0.019935,0
2017-04-03,0.020004,0.020474,0.019889,0.019950,0.019950,0
2017-04-10,0.020120,0.020421,0.020060,0.020229,0.020229,0
2017-04-17,0.020262,0.020338,0.020055,0.020065,0.020065,0
2017-04-24,0.020103,0.020206,0.019902,0.019919,0.019919,0
2017-05-01,0.019998,0.020110,0.019898,0.020000,0.020000,0
2017-05-08,0.020054,0.020198,0.019973,0.020122,0.020122,0
2017-05-15,0.020178,0.020655,0.019952,0.020128,0.020128,0
2017-05-22,0.020190,0.020190,0.019978,0.020101,0.020101,0
2017-05-29,0.020143,0.020303,0.020048,0.020154,0.020154,0
2017-06-05,0.020310,0.020422,0.020154,0.020204,0.020204,0
2017-06-12,0.020252,0.020294,0.019987,0.020060,0.020060,0
2017-06-19,0.020109,0.020109,0.019829,0.019996,0.019996,0
2017-06-26,0.020019,0.020019,0.019744,0.019847,0.019847,0
2017-07-03,0.019878,0.019878,0.019699,0.019756,0.019756,0
2017-07-10,0.019828,0.019882,0.019656,0.019796,0.019796,0
2017-07-17,0.019807,0.019807,0.019628,0.019739,0.019739,0
2017-07-24,0.019796,0.019865,0.019673,0.019787,0.019787,0
2017-07-31,0.019829,0.019986,0.019782,0.019868,0.019868,0
2017-08-07,0.019928,0.019948,0.019559,0.019611,0.019611,0
2017-08-14,0.019662,0.019671,0.019391,0.019462,0.019462,0
2017-08-21,0.019488,0.019659,0.019420,0.019604,0.019604,0
2017-08-28,0.019659,0.019686,0.019495,0.019591,0.019591,0
2017-09-04,0.019664,0.019787,0.019507,0.019678,0.019678,0
2017-09-11,0.019695,0.019716,0.019454,0.019499,0.019499,0
2017-09-18,0.019531,0.019827,0.019499,0.019773,0.019773,0
2017-09-25,0.019744,0.019822,0.019530,0.019655,0.019655,0
2017-10-02,0.019683,0.019686,0.019494,0.019526,0.019526,0
2017-10-09,0.019610,0.019610,0.019365,0.019502,0.019502,0
2017-10-16,0.019589,0.019589,0.019393,0.019405,0.019405,0
2017-10-23,0.019419,0.019475,0.019233,0.019429,0.019429,0
2017-10-30,0.019354,0.019603,0.019322,0.019504,0.019504,0
2017-11-06,0.019504,0.019992,0.019427,0.019566,0.019566,0
2017-11-13,0.019550,0.019765,0.019489,0.019716,0.019716,0
2017-11-20,0.019677,0.019924,0.019598,0.019753,0.019753,0
2017-11-27,0.019753,0.019974,0.019720,0.019937,0.019937,0
2017-12-04,0.019889,0.019913,0.019681,0.019809,0.019809,0
2017-12-11,0.019809,0.019944,0.019735,0.019872,0.019872,0
2017-12-18,0.019830,0.020016,0.019796,0.019964,0.019964,0
2017-12-25,0.019964,0.020115,0.019960,0.020018,0.020018,0
2018-01-01,0.020018,0.020160,0.019994,0.020139,0.020139,0
2018-01-08,0.020082,0.020160,0.019772,0.019834,0.019834,0
2018-01-15,0.019834,0.019948,0.019664,0.019759,0.019759,0
2018-01-22,0.019708,0.019762,0.019541,0.019714,0.019714,0
2018-01-29,0.019633,0.019671,0.019298,0.019429,0.019429,0
2018-02-05,0.019429,0.019641,0.019309,0.019361,0.019361,0
2018-02-12,0.019361,0.019441,0.019071,0.019121,0.019121,0
2018-02-19,0.019121,0.019378,0.019037,0.019337,0.019337,0
2018-02-26,0.019318,0.019374,0.019110,0.019257,0.019257,0
2018-03-05,0.019257,0.019326,0.019157,0.019218,0.019218,0
2018-03-12,0.019236,0.019317,0.019157,0.019223,0.019223,0
2018-03-19,0.019264,0.019288,0.019035,0.019087,0.019087,0
2018-03-26,0.019128,0.019556,0.019050,0.019171,0.019171,0
2018-04-02,0.019212,0.019296,0.019124,0.019218,0.019218,0
2018-04-09,0.019254,0.019346,0.019193,0.019246,0.019246,0
2018-04-16,0.019289,0.019289,0.019133,0.019210,0.019210,0
2018-04-23,0.019194,0.019422,0.019056,0.019372,0.019372,0
2018-04-30,0.019401,0.019455,0.019216,0.019372,0.019372,0
2018-05-07,0.019384,0.019399,0.019030,0.019066,0.019066,0
2018-05-14,0.019135,0.019208,0.018954,0.019087,0.019087,0
2018-05-21,0.019157,0.019187,0.018972,0.018996,0.018996,0
2018-05-28,0.019116,0.019146,0.018954,0.019105,0.019105,0
2018-06-04,0.019100,0.019239,0.018870,0.018973,0.018973,0
2018-06-11,0.018977,0.018994,0.018667,0.018760,0.018760,0
2018-06-18,0.018748,0.018831,0.018632,0.018798,0.018798,0
2018-06-25,0.018828,0.018828,0.018610,0.018740,0.018740,0
2018-07-02,0.018768,0.018798,0.018671,0.018748,0.018748,0
2018-07-09,0.018813,0.018813,0.018608,0.018684,0.018684,0
2018-07-16,0.018714,0.018825,0.018616,0.018816,0.018816,0
2018-07-23,0.018831,0.018862,0.018669,0.018855,0.018855,0
2018-07-30,0.018840,0.018923,0.018755,0.018851,0.018851,0
2018-08-06,0.018886,0.018981,0.018765,0.018814,0.018814,0
2018-08-13,0.018809,0.018844,0.018646,0.018787,0.018787,0
2018-08-20,0.018792,0.018806,0.018670,0.018736,0.018736,0
2018-08-27,0.018817,0.018828,0.018630,0.018706,0.018706,0
2018-09-03,0.018728,0.018750,0.018490,0.018613,0.018613,0
2018-09-10,0.018648,0.018662,0.018459,0.018556,0.018556,0
2018-09-17,0.018521,0.018593,0.018395,0.018440,0.018440,0
2018-09-24,0.018492,0.018587,0.018365,0.018557,0.018557,0
2018-10-01,0.018559,0.018576,0.018285,0.018476,0.018476,0
2018-10-08,0.018487,0.018559,0.018370,0.018539,0.018539,0
2018-10-15,0.018520,0.018680,0.018450,0.018519,0.018519,0
2018-10-22,0.018655,0.018737,0.018536,0.018667,0.018667,0
2018-10-29,0.018667,0.018900,0.018614,0.018815,0.018815,0
2018-11-05,0.018815,0.019094,0.018736,0.018826,0.018826,0
2018-11-12,0.018826,0.019116,0.018744,0.019057,0.019057,0
2018-11-19,0.019024,0.019470,0.018979,0.019126,0.019126,0
2018-11-26,0.019088,0.019242,0.018979,0.019116,0.019116,0
2018-12-03,0.019080,0.019171,0.018830,0.019012,0.019012,0
2018-12-10,0.018948,0.019060,0.018785,0.019047,0.019047,0
2018-12-17,0.018849,0.018961,0.018751,0.018890,0.018890,0
2018-12-24,0.018890,0.019094,0.018843,0.019048,0.019048,0
2018-12-31,0.019042,0.019242,0.018954,0.019091,0.019091,0
2019-01-07,0.019091,0.019272,0.019024,0.019168,0.019168,0
2019-01-14,0.019168,0.019262,0.018969,0.019099,0.019099,0
2019-01-21,0.018985,0.019277,0.018871,0.019063,0.019063,0
2019-01-28,0.019032,0.019259,0.018997,0.019135,0.019135,0
2019-02-04,0.019097,0.019242,0.019016,0.019182,0.019182,0
2019-02-11,0.019186,0.019301,0.019039,0.019077,0.019077,0
2019-02-18,0.019077,0.019303,0.019077,0.019253,0.019253,0
2019-02-25,0.019217,0.019392,0.019187,0.019279,0.019279,0
2019-03-04,0.019279,0.019389,0.019047,0.019138,0.019138,0
2019-03-11,0.019138,0.019233,0.018678,0.018929,0.018929,0
2019-03-18,0.018999,0.019139,0.018879,0.019034,0.019034,0
2019-03-25,0.019004,0.019137,0.018907,0.018990,0.018990,0
2019-04-01,0.019026,0.019268,0.018993,0.019195,0.019195,0
2019-04-08,0.019252,0.019430,0.019120,0.019430,0.019430,0
2019-04-15,0.019402,0.019421,0.019264,0.019348,0.019348,0
2019-04-22,0.019399,0.019424,0.019091,0.019207,0.019207,0
2019-04-29,0.019235,0.019455,0.019152,0.019331,0.019331,0
2019-05-06,0.019330,0.019330,0.019084,0.019120,0.019120,0
2019-05-13,0.019200,0.019200,0.018964,0.019011,0.019011,0
2019-05-20,0.019031,0.019242,0.018936,0.019242,0.019242,0
2019-05-27,0.019242,0.019242,0.019066,0.019174,0.019174,0
2019-06-03,0.019247,0.019402,0.019175,0.019361,0.019361,0
2019-06-10,0.019288,0.019340,0.019168,0.019240,0.019240,0
2019-06-17,0.019262,0.019512,0.019121,0.019463,0.019463,0
2019-06-24,0.019522,0.019591,0.019385,0.019581,0.019581,0
2019-07-01,0.019560,0.019647,0.019460,0.019482,0.019482,0
2019-07-08,0.019532,0.019635,0.019413,0.019563,0.019563,0
2019-07-15,0.019614,0.019706,0.019547,0.019635,0.019635,0
2019-07-22,0.019622,0.019648,0.019493,0.019521,0.019521,0
2019-07-29,0.019618,0.019735,0.019369,0.019493,0.019493,0
2019-08-05,0.019423,0.019423,0.019070,0.019246,0.019246,0
2019-08-12,0.019272,0.019309,0.018940,0.018998,0.018998,0
2019-08-19,0.019170,0.019860,0.019059,0.019185,0.019185,0
2019-08-26,0.019101,0.019481,0.019026,0.019213,0.019213,0
2019-09-02,0.019222,0.019908,0.019099,0.019298,0.019298,0
2019-09-09,0.019321,0.019375,0.019157,0.019256,0.019256,0
2019-09-16,0.019297,0.019297,0.019078,0.019150,0.019150,0
2019-09-23,0.019259,0.019384,0.019107,0.019309,0.019309,0
2019-09-30,0.019323,0.019409,0.019221,0.019349,0.019349,0
2019-10-07,0.019408,0.019474,0.019259,0.019449,0.019449,0
2019-10-14,0.019414,0.019584,0.019334,0.019559,0.019559,0
2019-10-21,0.019529,0.019681,0.019448,0.019531,0.019531,0
2019-10-28,0.019531,0.019911,0.019512,0.019810,0.019810,0
2019-11-04,0.019810,0.019905,0.019710,0.019782,0.019782,0
2019-11-11,0.019786,0.019836,0.019627,0.019792,0.019792,0
2019-11-18,0.019777,0.019822,0.019603,0.019734,0.019734,0
2019-11-25,0.019648,0.019785,0.019636,0.019675,0.019675,0
2019-12-02,0.019668,0.019758,0.019547,0.019689,0.019689,0
2019-12-09,0.019689,0.019861,0.019655,0.019830,0.019830,0
2019-12-16,0.019755,0.019835,0.019656,0.019755,0.019755,0
2019-12-23,0.019718,0.019944,0.019607,0.019731,0.019731,0
2019-12-30,0.019681,0.019844,0.019534,0.019761,0.019761,0
2020-01-06,0.019569,0.019861,0.019467,0.019789,0.019789,0
2020-01-13,0.019790,0.019903,0.019611,0.019670,0.019670,0
2020-01-20,0.019643,0.019740,0.019569,0.019617,0.019617,0
2020-01-27,0.019689,0.019772,0.019560,0.019670,0.019670,0
2020-02-03,0.019604,0.019765,0.019589,0.019736,0.019736,0
2020-02-10,0.019652,0.019895,0.019627,0.019864,0.019864,0
2020-02-17,0.019786,0.019842,0.019608,0.019737,0.019737,0
2020-02-24,0.019656,0.019746,0.019540,0.019627,0.019627,0
2020-03-02,0.019573,0.019837,0.019573,0.019778,0.019778,0
2020-03-09,0.019778,0.019878,0.019384,0.019591,0.019591,0
2020-03-16,0.019585,0.019762,0.019069,0.019064,0.019064,0
2020-03-23,0.019524,0.019800,0.019209,0.019436,0.019436,0
2020-03-30,0.019470,0.019820,0.019369,0.019543,0.019543,0
2020-04-06,0.019505,0.019960,0.019505,0.019769,0.019769,0
2020-04-13,0.019741,0.019860,0.019596,0.019733,0.019733,0
2020-04-20,0.019593,0.019804,0.019589,0.019689,0.019689,0
2020-04-27,0.019743,0.019941,0.019689,0.019778,0.019778,0
2020-05-04,0.019778,0.019900,0.019687,0.019808,0.019808,0
2020-05-11,0.019806,0.020018,0.019697,0.019788,0.019788,0
2020-05-18,0.019714,0.019850,0.019613,0.019693,0.019693,0
2020-05-25,0.019678,0.019891,0.019670,0.019749,0.019749,0
2020-06-01,0.019826,0.020214,0.019787,0.020040,0.020040,0
2020-06-08,0.020108,0.020279,0.019822,0.019884,0.019884,0
2020-06-15,0.019884,0.020048,0.019849,0.019932,0.019932,0
2020-06-22,0.019994,0.020113,0.019891,0.020010,0.020010,0
2020-06-29,0.020129,0.020617,0.020008,0.020184,0.020184,0
2020-07-06,0.020338,0.020356,0.020143,0.020264,0.020264,0
2020-07-13,0.020230,0.020424,0.020160,0.020184,0.020184,0
2020-07-20,0.020256,0.020351,0.020210,0.020210,0.020210,0
2020-07-27,0.020268,0.020523,0.020243,0.020373,0.020373,0
2020-08-03,0.020424,0.020518,0.020329,0.020429,0.020429,0
2020-08-10,0.020512,0.020605,0.020350,0.020515,0.020515,0
2020-08-17,0.020525,0.020674,0.020473,0.020561,0.020561,0
2020-08-24,0.020602,0.020732,0.020532,0.020621,0.020621,0
2020-08-31,0.020708,0.020714,0.020525,0.020528,0.020528,0
2020-09-07,0.020561,0.020665,0.020540,0.020625,0.020625,0
2020-09-14,0.020604,0.020738,0.020576,0.020680,0.020680,0
2020-09-21,0.020695,0.020713,0.020570,0.020619,0.020619,0
2020-09-28,0.020684,0.020720,0.020602,0.020675,0.020675,0
2020-10-05,0.020661,0.020764,0.020597,0.020658,0.020658,0
2020-10-12,0.020695,0.020695,0.020471,0.020558,0.020558,0
2020-10-19,0.020561,0.020721,0.020526,0.020601,0.020601,0
2020-10-26,0.020662,0.020757,0.020591,0.020671,0.020671,0
2020-11-02,0.020597,0.020812,0.020597,0.020727,0.020727,0
2020-11-09,0.020760,0.020825,0.020578,0.020619,0.020619,0
2020-11-16,0.020754,0.020856,0.020684,0.020720,0.020720,0
2020-11-23,0.020734,0.020877,0.020677,0.020836,0.020836,0
2020-11-30,0.020760,0.020902,0.020760,0.020876,0.020876,0
2020-12-07,0.020799,0.020868,0.020721,0.020730,0.020730,0
2020-12-14,0.020781,0.020995,0.020751,0.020794,0.020794,0
2020-12-21,0.020804,0.021151,0.020693,0.020812,0.020812,0
2020-12-28,0.020818,0.020900,0.020786,0.020803,0.020803,0
2021-01-04,0.020832,0.020883,0.020738,0.020862,0.020862,0
2021-01-11,0.020801,0.021213,0.020751,0.020865,0.020865,0
2021-01-18,0.020828,0.020878,0.020786,0.020809,0.020809,0
2021-01-25,0.020801,0.020863,0.020771,0.020813,0.020813,0
2021-02-01,0.020813,0.021011,0.020776,0.020797,0.020797,0
2021-02-08,0.020788,0.020873,0.020787,0.020811,0.020811,0
2021-02-15,0.020811,0.021065,0.020581,0.020674,0.020674,0
2021-02-22,0.020627,0.020658,0.020390,0.020387,0.020387,0
2021-03-01,0.020567,0.020685,0.020520,0.020626,0.020626,0
2021-03-08,0.020555,0.020729,0.020522,0.020675,0.020675,0
2021-03-15,0.020668,0.020685,0.020450,0.020597,0.020597,0
2021-03-22,0.020624,0.020732,0.020483,0.020568,0.020568,0
2021-03-29,0.020649,0.020709,0.020509,0.020513,0.020513,0
2021-04-05,0.020599,0.020829,0.020423,0.020656,0.020656,0
2021-04-12,0.020616,0.020747,0.020494,0.020739,0.020739,0
2021-04-19,0.020714,0.020778,0.020599,0.020778,0.020778,0
2021-04-26,0.020728,0.020820,0.020568,0.020784,0.020784,0
2021-05-03,0.020752,0.020982,0.020732,0.020982,0.020982,0
2021-05-10,0.020927,0.020999,0.020809,0.020942,0.020942,0
2021-05-17,0.020949,0.020986,0.020829,0.020869,0.020869,0
2021-05-24,0.020862,0.020997,0.020712,0.020788,0.020788,0
2021-05-31,0.020944,0.021048,0.020859,0.020964,0.020964,0
2021-06-07,0.020989,0.021057,0.020901,0.020985,0.020985,0
2021-06-14,0.020932,0.020970,0.020592,0.020616,0.020616,0
2021-06-21,0.020612,0.021075,0.020462,0.020653,0.020653,0
2021-06-28,0.020663,0.020680,0.020208,0.020297,0.020297,0
2021-07-05,0.020318,0.020378,0.019855,0.020058,0.020058,0
2021-07-12,0.019988,0.020083,0.019773,0.019815,0.019815,0
2021-07-19,0.019833,0.020081,0.019203,0.019960,0.019960,0
2021-07-26,0.019927,0.020096,0.019783,0.019899,0.019899,0
2021-08-02,0.020020,0.020224,0.019672,0.019798,0.019798,0
2021-08-09,0.019706,0.019911,0.019706,0.019768,0.019768,0
2021-08-16,0.019786,0.019943,0.019675,0.019916,0.019916,0
2021-08-23,0.019900,0.020168,0.019874,0.020049,0.020049,0
2021-08-30,0.020075,0.020196,0.019951,0.020076,0.020076,0
2021-09-06,0.020036,0.020125,0.019862,0.020079,0.020079,0
2021-09-13,0.020029,0.020199,0.019980,0.019984,0.019984,0
2021-09-20,0.019988,0.020116,0.019635,0.019929,0.019929,0
2021-09-27,0.019685,0.019876,0.019476,0.019568,0.019568,0
2021-10-04,0.019750,0.019921,0.019606,0.019816,0.019816,0
2021-10-11,0.019773,0.019854,0.018804,0.019683,0.019683,0
2021-10-18,0.019722,0.019770,0.019598,0.019750,0.019750,0
2021-10-25,0.019707,0.020047,0.019663,0.019728,0.019728,0
2021-11-01,0.019809,0.019968,0.019708,0.019818,0.019818,0
2021-11-08,0.019916,0.020145,0.019873,0.020109,0.020109,0
2021-11-15,0.020097,0.020101,0.019734,0.019871,0.019871,0
2021-11-22,0.019816,0.019923,0.019692,0.019922,0.019922,0
2021-11-29,0.019812,0.019997,0.019762,0.019870,0.019870,0
2021-12-06,0.019814,0.019958,0.019802,0.019917,0.019917,0
2021-12-13,0.019879,0.020100,0.019816,0.020100,0.020100,0
2021-12-20,0.020044,0.020111,0.019905,0.019969,0.019969,0
2021-12-27,0.019993,0.020013,0.019486,0.019518,0.019518,0
2022-01-03,0.019612,0.019806,0.019389,0.019531,0.019531,0
